390.7 	3.28805974 	3.23037973 	3.46198900 	2.65875485 	3.20542406 	2.33317915 	3.29466688 	1.85094634 	1.000283282	0.00000000 	5.91408000 	0.54308000 	1.49078370 	0.00000830 
390.8 	3.29003712 	3.23420719 	3.46455114 	2.65853608 	3.20617851 	2.33605671 	3.29330501 	1.85506081 	1.000283276	0.00000000 	5.90984000 	0.54084000 	1.49077180 	0.00000820 
390.9 	3.29201450 	3.23803465 	3.46711327 	2.65831732 	3.20693296 	2.33893427 	3.29194314 	1.85917528 	1.00028327	0.00000000 	5.90560000 	0.53860000 	1.49075990 	0.00000810 
391.0 	3.29399188 	3.24186211 	3.46967541 	2.65809855 	3.20768742 	2.34181183 	3.29058127 	1.86328975 	1.000283264	0.00000000 	5.90136000 	0.53636000 	1.49074800 	0.00000800 
391.1 	3.29596926 	3.24568957 	3.47223754 	2.65787978 	3.20844187 	2.34468940 	3.28921940 	1.86740422 	1.000283258	0.00000000 	5.89712000 	0.53412000 	1.49073610 	0.00000790 
391.2 	3.29932617 	3.25013193 	3.47202446 	2.65834650 	3.20770256 	2.34462597 	3.28790149 	1.86945477 	1.000283253	0.00000000 	5.89288000 	0.53188000 	1.49072420 	0.00000780 
391.3 	3.30302797 	3.25472801 	3.47111758 	2.65898459 	3.20658980 	2.34382730 	3.28659456 	1.87098935 	1.000283247	0.00000000 	5.88864000 	0.52964000 	1.49071230 	0.00000770 
391.4 	3.30672976 	3.25932409 	3.47021069 	2.65962267 	3.20547705 	2.34302863 	3.28528764 	1.87252393 	1.000283241	0.00000000 	5.88440000 	0.52740000 	1.49070040 	0.00000760 
391.5 	3.31043155 	3.26392017 	3.46930381 	2.66026076 	3.20436430 	2.34222996 	3.28398071 	1.87405851 	1.000283235	0.00000000 	5.88016000 	0.52516000 	1.49068850 	0.00000750 
391.6 	3.31413335 	3.26851625 	3.46839692 	2.66089885 	3.20325155 	2.34143128 	3.28267379 	1.87559308 	1.00028323	0.00000000 	5.87592000 	0.52292000 	1.49067660 	0.00000740 
391.7 	3.31783514 	3.27311233 	3.46749004 	2.66153693 	3.20213880 	2.34063261 	3.28136687 	1.87712766 	1.000283224	0.00000000 	5.87168000 	0.52068000 	1.49066470 	0.00000730 
391.8 	3.32153693 	3.27770841 	3.46658315 	2.66217502 	3.20102605 	2.33983394 	3.28005994 	1.87866224 	1.000283218	0.00000000 	5.86744000 	0.51844000 	1.49065280 	0.00000720 
