388.00000000 	53.71364000 
388.10000000 	53.76036800 
388.20000000 	53.80709600 
388.30000000 	53.85382400 
388.40000000 	53.90055200 
388.50000000 	53.94728000 
388.60000000 	53.99400800 
388.70000000 	54.04073600 
388.80000000 	54.08746400 
388.90000000 	54.13419200 
389.00000000 	54.18092000 
389.10000000 	54.22764800 
389.20000000 	54.27437600 
389.30000000 	54.32110400 
389.40000000 	54.36783200 
389.50000000 	54.41456000 
389.60000000 	54.46128800 
389.70000000 	54.50801600 
389.80000000 	54.55474400 
389.90000000 	54.60147200 
390.00000000 	54.64820000 
390.10000000 	54.92926600 
390.20000000 	55.21033200 
390.30000000 	55.49139800 
390.40000000 	55.77246400 
390.50000000 	56.05353000 
390.60000000 	56.33459600 
390.70000000 	56.61566200 
390.80000000 	56.89672800 
390.90000000 	57.17779400 
391.00000000 	57.45886000 
391.10000000 	57.73992600 
391.20000000 	58.02099200 
391.30000000 	58.30205800 
391.40000000 	58.58312400 
391.50000000 	58.86419000 
391.60000000 	59.14525600 
391.70000000 	59.42632200 
391.80000000 	59.70738800 
391.90000000 	59.98845400 
392.00000000 	60.26952000 
392.10000000 	60.55058600 
392.20000000 	60.83165200 
392.30000000 	61.11271800 
392.40000000 	61.39378400 
392.50000000 	61.67485000 
392.60000000 	61.95591600 
392.70000000 	62.23698200 
392.80000000 	62.51804800 
392.90000000 	62.79911400 
393.00000000 	63.08018000 
393.10000000 	63.36124600 
393.20000000 	63.64231200 
393.30000000 	63.92337800 
393.40000000 	64.20444400 
393.50000000 	64.48551000 
393.60000000 	64.76657600 
393.70000000 	65.04764200 
393.80000000 	65.32870800 
393.90000000 	65.60977400 
394.00000000 	65.89084000 
394.10000000 	66.17190600 
394.20000000 	66.45297200 
394.30000000 	66.73403800 
394.40000000 	67.01510400 
394.50000000 	67.29617000 
394.60000000 	67.57723600 
394.70000000 	67.85830200 
394.80000000 	68.13936800 
394.90000000 	68.42043400 
395.00000000 	68.70150000 
395.10000000 	68.98256800 
395.20000000 	69.26363600 
395.30000000 	69.54470400 
395.40000000 	69.82577200 
395.50000000 	70.10684000 
395.60000000 	70.38790800 
395.70000000 	70.66897600 
395.80000000 	70.95004400 
395.90000000 	71.23111200 
396.00000000 	71.51218000 
396.10000000 	71.79324800 
396.20000000 	72.07431600 
396.30000000 	72.35538400 
396.40000000 	72.63645200 
396.50000000 	72.91752000 
396.60000000 	73.19858800 
396.70000000 	73.47965600 
396.80000000 	73.76072400 
396.90000000 	74.04179200 
397.00000000 	74.32286000 
397.10000000 	74.60392800 
397.20000000 	74.88499600 
397.30000000 	75.16606400 
397.40000000 	75.44713200 
397.50000000 	75.72820000 
397.60000000 	76.00926800 
397.70000000 	76.29033600 
397.80000000 	76.57140400 
397.90000000 	76.85247200 
398.00000000 	77.13354000 
398.10000000 	77.41460800 
398.20000000 	77.69567600 
398.30000000 	77.97674400 
398.40000000 	78.25781200 
398.50000000 	78.53888000 
398.60000000 	78.81994800 
398.70000000 	79.10101600 
398.80000000 	79.38208400 
398.90000000 	79.66315200 
399.00000000 	79.94422000 
399.10000000 	80.22528800 
399.20000000 	80.50635600 
399.30000000 	80.78742400 
399.40000000 	81.06849200 
399.50000000 	81.34956000 
399.60000000 	81.63062800 
399.70000000 	81.91169600 
399.80000000 	82.19276400 
399.90000000 	82.47383200 
400.00000000 	82.75490000 
400.10000000 	82.84221000 
400.20000000 	82.92952000 
400.30000000 	83.01683000 
400.40000000 	83.10414000 
400.50000000 	83.19145000 
400.60000000 	83.27876000 
400.70000000 	83.36607000 
400.80000000 	83.45338000 
400.90000000 	83.54069000 
401.00000000 	83.62800000 
401.10000000 	83.71531000 
401.20000000 	83.80262000 
401.30000000 	83.88993000 
401.40000000 	83.97724000 
401.50000000 	84.06455000 
401.60000000 	84.15186000 
401.70000000 	84.23917000 
401.80000000 	84.32648000 
401.90000000 	84.41379000 
402.00000000 	84.50110000 
402.10000000 	84.58841000 
402.20000000 	84.67572000 
402.30000000 	84.76303000 
402.40000000 	84.85034000 
402.50000000 	84.93765000 
402.60000000 	85.02496000 
402.70000000 	85.11227000 
402.80000000 	85.19958000 
402.90000000 	85.28689000 
403.00000000 	85.37420000 
403.10000000 	85.46151000 
403.20000000 	85.54882000 
403.30000000 	85.63613000 
403.40000000 	85.72344000 
403.50000000 	85.81075000 
403.60000000 	85.89806000 
403.70000000 	85.98537000 
403.80000000 	86.07268000 
403.90000000 	86.15999000 
404.00000000 	86.24730000 
404.10000000 	86.33461000 
404.20000000 	86.42192000 
404.30000000 	86.50923000 
404.40000000 	86.59654000 
404.50000000 	86.68385000 
404.60000000 	86.77116000 
404.70000000 	86.85847000 
404.80000000 	86.94578000 
404.90000000 	87.03309000 
405.00000000 	87.12040000 
405.10000000 	87.20771200 
405.20000000 	87.29502400 
405.30000000 	87.38233600 
405.40000000 	87.46964800 
405.50000000 	87.55696000 
405.60000000 	87.64427200 
405.70000000 	87.73158400 
405.80000000 	87.81889600 
405.90000000 	87.90620800 
406.00000000 	87.99352000 
406.10000000 	88.08083200 
406.20000000 	88.16814400 
406.30000000 	88.25545600 
406.40000000 	88.34276800 
406.50000000 	88.43008000 
406.60000000 	88.51739200 
406.70000000 	88.60470400 
406.80000000 	88.69201600 
406.90000000 	88.77932800 
407.00000000 	88.86664000 
407.10000000 	88.95395200 
407.20000000 	89.04126400 
407.30000000 	89.12857600 
407.40000000 	89.21588800 
407.50000000 	89.30320000 
407.60000000 	89.39051200 
407.70000000 	89.47782400 
407.80000000 	89.56513600 
407.90000000 	89.65244800 
408.00000000 	89.73976000 
408.10000000 	89.82707200 
408.20000000 	89.91438400 
408.30000000 	90.00169600 
408.40000000 	90.08900800 
408.50000000 	90.17632000 
408.60000000 	90.26363200 
408.70000000 	90.35094400 
408.80000000 	90.43825600 
408.90000000 	90.52556800 
409.00000000 	90.61288000 
409.10000000 	90.70019200 
409.20000000 	90.78750400 
409.30000000 	90.87481600 
409.40000000 	90.96212800 
409.50000000 	91.04944000 
409.60000000 	91.13675200 
409.70000000 	91.22406400 
409.80000000 	91.31137600 
409.90000000 	91.39868800 
410.00000000 	91.48600000 
410.10000000 	91.50545800 
410.20000000 	91.52491600 
410.30000000 	91.54437400 
410.40000000 	91.56383200 
410.50000000 	91.58329000 
410.60000000 	91.60274800 
410.70000000 	91.62220600 
410.80000000 	91.64166400 
410.90000000 	91.66112200 
411.00000000 	91.68058000 
411.10000000 	91.70003800 
411.20000000 	91.71949600 
411.30000000 	91.73895400 
411.40000000 	91.75841200 
411.50000000 	91.77787000 
411.60000000 	91.79732800 
411.70000000 	91.81678600 
411.80000000 	91.83624400 
411.90000000 	91.85570200 
412.00000000 	91.87516000 
412.10000000 	91.89461800 
412.20000000 	91.91407600 
412.30000000 	91.93353400 
412.40000000 	91.95299200 
412.50000000 	91.97245000 
412.60000000 	91.99190800 
412.70000000 	92.01136600 
412.80000000 	92.03082400 
412.90000000 	92.05028200 
413.00000000 	92.06974000 
413.10000000 	92.08919800 
413.20000000 	92.10865600 
413.30000000 	92.12811400 
413.40000000 	92.14757200 
413.50000000 	92.16703000 
413.60000000 	92.18648800 
413.70000000 	92.20594600 
413.80000000 	92.22540400 
413.90000000 	92.24486200 
414.00000000 	92.26432000 
414.10000000 	92.28377800 
414.20000000 	92.30323600 
414.30000000 	92.32269400 
414.40000000 	92.34215200 
414.50000000 	92.36161000 
414.60000000 	92.38106800 
414.70000000 	92.40052600 
414.80000000 	92.41998400 
414.90000000 	92.43944200 
415.00000000 	92.45890000 
415.10000000 	92.47835800 
